trade_id,market_id,token_id,outcome,entry_date,exit_date,entry_price,exit_price,size,pnl,return_pct,holding_period_days,reason
14,1249612,28193180481221014942741393856832109250523811339963257781930169422323363802311,Yes,2026-01-26,2026-01-27,0.225,0.295,1.0,0.06999999999999998,31.1111111111111,1,Market resolved
15,1006892,34254338241290516754163779889987574790033932358499741518448025208727830568442,Yes,2026-01-27,2026-01-28,0.55,0.53,1.0,-0.020000000000000018,-3.636363636363639,1,Market resolved
16,1249612,28193180481221014942741393856832109250523811339963257781930169422323363802311,Yes,2026-01-27,2026-01-28,0.235,0.25,1.0,0.015000000000000013,6.382978723404261,1,Market resolved
17,1006892,34254338241290516754163779889987574790033932358499741518448025208727830568442,Yes,2026-01-28,2026-01-29,0.565,0.495,1.0,-0.06999999999999995,-12.389380530973444,1,Market resolved
18,1249612,28193180481221014942741393856832109250523811339963257781930169422323363802311,Yes,2026-01-28,2026-01-29,0.295,0.135,1.0,-0.15999999999999998,-54.23728813559322,1,Market resolved
19,1006892,34254338241290516754163779889987574790033932358499741518448025208727830568442,Yes,2026-01-29,2026-01-30,0.52,0.51,1.0,-0.010000000000000009,-1.9230769230769247,1,Market resolved
20,1249612,28193180481221014942741393856832109250523811339963257781930169422323363802311,Yes,2026-01-29,2026-01-30,0.245,0.125,1.0,-0.12,-48.97959183673469,1,Market resolved
21,898158,97096867818443035903034754988462815062031529438411423419311569171727062403843,Yes,2025-12-08,2026-01-31,0.76,0.9995,1.0,0.23950000000000005,31.51315789473685,54,Market resolved
22,898160,80356668857441368118108132832730890073741532249823143975204879916422400139391,Yes,2025-12-08,2026-01-31,0.745,0.9995,1.0,0.25450000000000006,34.161073825503365,54,Market resolved
23,898162,66410765135160915376124046986241081497451635207255295727450487710647443755656,Yes,2025-12-08,2026-01-31,0.795,0.9995,1.0,0.20450000000000002,25.72327044025157,54,Market resolved
24,916440,24918067747661759048720135607687934209172945708698786072564741153847301974566,Yes,2025-12-18,2026-01-31,0.185,0.9995,1.0,0.8145,440.27027027027026,44,Market resolved
25,1029716,106884515767269588734555617532315526381836778103037489818740663974192289985724,Yes,2025-12-29,2026-01-31,0.695,0.9995,1.0,0.3045000000000001,43.81294964028779,33,Market resolved
26,916439,46918598909292694444950279432364422384724475642321370138619411068035692116555,Yes,2026-01-02,2026-01-31,0.145,0.9995,1.0,0.8545,589.3103448275863,29,Market resolved
27,1106788,52472298363004668794598080911083049788694136003657179452761762091351614449151,Yes,2026-01-04,2026-01-31,0.61,0.175,1.0,-0.435,-71.31147540983606,27,Market resolved
28,1096654,51878035462996711190347729996953544329131746840227246700065891983467379533591,Yes,2026-01-04,2026-01-31,0.305,0.0005,1.0,-0.3045,-99.8360655737705,27,Market resolved
29,1096705,18498238527984104601969257452760233810505745056968645123342132898405848755143,Yes,2026-01-04,2026-01-31,0.065,0.0005,1.0,-0.0645,-99.23076923076923,27,Market resolved
30,1083341,36764945907811066327215635533184432572948986091337191322769360341276999457940,Yes,2026-01-05,2026-01-31,0.32,0.0005,1.0,-0.3195,-99.84375,26,Market resolved
31,1114203,58666081457452123071476139634332891476715925884321395261699223982391126858165,Yes,2026-01-05,2026-01-31,0.51,0.355,1.0,-0.15500000000000003,-30.3921568627451,26,Market resolved
32,1060078,1367427231774633319542137595632212729512127291834630744672911087888260990314,Yes,2026-01-05,2026-01-31,0.735,0.655,1.0,-0.07999999999999996,-10.884353741496595,26,Market resolved
33,1083336,48543393364212319981534488693222132298630392359251973965938862053511832708476,Yes,2026-01-08,2026-01-31,0.0295,0.0005,1.0,-0.028999999999999998,-98.3050847457627,23,Market resolved
34,1060098,34209947877876806910533412628370374582441771025644641844773112474154004502963,Yes,2026-01-09,2026-01-31,0.1285,0.0005,1.0,-0.128,-99.61089494163424,22,Market resolved
35,1114178,24733953497712082770237042139749424666613671296220948608470320200425212950821,Yes,2026-01-09,2026-01-31,0.575,0.31,1.0,-0.26499999999999996,-46.086956521739125,22,Market resolved
36,1114211,43504959822961315259946064084809085028510618412040094592200175423358107757920,Yes,2026-01-09,2026-01-31,0.4,0.14,1.0,-0.26,-65.0,22,Market resolved
37,1129059,69053680430731336034068222590528465876534887148350517022668675775569091495679,Yes,2026-01-09,2026-01-31,0.845,0.9995,1.0,0.15450000000000008,18.284023668639062,22,Market resolved
38,1129058,74364679100594735170939881282836219265243185506751758952551539173411917853497,Yes,2026-01-09,2026-01-31,0.63,0.9995,1.0,0.36950000000000005,58.65079365079365,22,Market resolved
39,1060097,63385084764887301746564549648131481509686683766067790521581317414688492773840,Yes,2026-01-12,2026-01-31,0.008,0.0005,1.0,-0.0075,-93.75,19,Market resolved
40,1169252,31121469069741021615973034339570190757375244083694589223491680891134303711607,Yes,2026-01-14,2026-01-31,0.5,0.9995,1.0,0.49950000000000006,99.9,17,Market resolved
41,1170478,30333067970031996836392916492140182773714033293964556728853668698859882595740,Yes,2026-01-15,2026-01-31,0.51,0.0005,1.0,-0.5095000000000001,-99.90196078431374,16,Market resolved
42,1170479,48946995695157612763024429171577566181118448282830565614457839914617404524764,Yes,2026-01-15,2026-01-31,0.645,0.0005,1.0,-0.6445000000000001,-99.92248062015506,16,Market resolved
43,1170477,21273618278447297905451078545873346536721350275610989399202339315465398879295,Yes,2026-01-18,2026-01-31,0.0005,0.0005,1.0,0.0,0.0,13,Market resolved
44,1270849,86722899753432666140745518944356631519179123494135314682112005615591477449761,Yes,2026-01-26,2026-01-31,0.715,0.76,1.0,0.04500000000000004,6.2937062937062995,5,Market resolved
45,1273325,23516441461730128267629627663153476623040407870265126727980696194615170851571,Yes,2026-01-26,2026-01-31,0.475,0.44,1.0,-0.034999999999999976,-7.368421052631574,5,Market resolved
46,1029702,112133234854521785457408503641520959092741251821516800597326657537408357136277,Yes,2026-01-29,2026-01-31,0.025,0.013,1.0,-0.012000000000000002,-48.00000000000001,2,Market resolved
47,1006892,34254338241290516754163779889987574790033932358499741518448025208727830568442,Yes,2026-01-30,2026-01-31,0.495,0.5,1.0,0.0050000000000000044,1.010101010101011,1,Market resolved
48,1249612,28193180481221014942741393856832109250523811339963257781930169422323363802311,Yes,2026-01-30,2026-01-31,0.145,0.13,1.0,-0.014999999999999986,-10.344827586206886,1,Market resolved
49,1029702,112133234854521785457408503641520959092741251821516800597326657537408357136277,Yes,2026-01-31,2026-02-01,0.0265,0.0005,1.0,-0.026,-98.11320754716981,1,Market resolved
50,1114203,58666081457452123071476139634332891476715925884321395261699223982391126858165,Yes,2026-01-31,2026-02-01,0.42,0.305,1.0,-0.11499999999999999,-27.38095238095238,1,Market resolved
51,1060078,1367427231774633319542137595632212729512127291834630744672911087888260990314,Yes,2026-01-31,2026-02-01,0.57,0.605,1.0,0.03500000000000003,6.140350877192988,1,Market resolved
52,1060079,46181794083002436465939609015583073685673429795205878893252688094989362845449,Yes,2026-01-31,2026-02-01,0.0005,0.0005,1.0,0.0,0.0,1,Market resolved
53,1270849,86722899753432666140745518944356631519179123494135314682112005615591477449761,Yes,2026-01-31,2026-02-01,0.72,0.83,1.0,0.10999999999999999,15.277777777777777,1,Market resolved
54,1273325,23516441461730128267629627663153476623040407870265126727980696194615170851571,Yes,2026-01-31,2026-02-01,0.565,0.42,1.0,-0.14499999999999996,-25.663716814159287,1,Market resolved
55,1249141,106411063005263481327004901286135857173682677633159645291660836307215293494633,Yes,2026-01-31,2026-02-01,0.0045,0.0005,1.0,-0.004,-88.8888888888889,1,Market resolved
56,1006892,34254338241290516754163779889987574790033932358499741518448025208727830568442,Yes,2026-01-31,2026-02-01,0.505,0.455,1.0,-0.04999999999999999,-9.9009900990099,1,Market resolved
57,1249612,28193180481221014942741393856832109250523811339963257781930169422323363802311,Yes,2026-01-31,2026-02-01,0.14,0.105,1.0,-0.03500000000000002,-25.00000000000001,1,Market resolved
58,1029702,112133234854521785457408503641520959092741251821516800597326657537408357136277,Yes,2026-02-01,2026-02-02,0.004,0.0005,1.0,-0.0035,-87.5,1,Market resolved
59,1114203,58666081457452123071476139634332891476715925884321395261699223982391126858165,Yes,2026-02-01,2026-02-02,0.345,0.295,1.0,-0.04999999999999999,-14.492753623188403,1,Market resolved
60,1060078,1367427231774633319542137595632212729512127291834630744672911087888260990314,Yes,2026-02-01,2026-02-02,0.655,0.58,1.0,-0.07500000000000007,-11.450381679389322,1,Market resolved
61,1060079,46181794083002436465939609015583073685673429795205878893252688094989362845449,Yes,2026-02-01,2026-02-02,0.0005,0.0005,1.0,0.0,0.0,1,Market resolved
62,1270849,86722899753432666140745518944356631519179123494135314682112005615591477449761,Yes,2026-02-01,2026-02-02,0.76,0.915,1.0,0.15500000000000003,20.394736842105267,1,Market resolved
63,1273325,23516441461730128267629627663153476623040407870265126727980696194615170851571,Yes,2026-02-01,2026-02-02,0.42,0.68,1.0,0.26000000000000006,61.90476190476192,1,Market resolved
64,1249141,106411063005263481327004901286135857173682677633159645291660836307215293494633,Yes,2026-02-01,2026-02-02,0.0005,0.0005,1.0,0.0,0.0,1,Market resolved
65,1006892,34254338241290516754163779889987574790033932358499741518448025208727830568442,Yes,2026-02-01,2026-02-02,0.49,0.385,1.0,-0.10499999999999998,-21.428571428571423,1,Market resolved
66,1249612,28193180481221014942741393856832109250523811339963257781930169422323363802311,Yes,2026-02-01,2026-02-02,0.125,0.08,1.0,-0.045,-36.0,1,Market resolved
67,1199464,95445253825760928229249449988904037268822895493615656805098352422989620830732,Yes,2026-01-19,2026-02-06,0.645,0.9995,1.0,0.35450000000000004,54.96124031007752,18,Market resolved
68,1336694,43790014414374596187541101226068016505514517329479874224148614768922244886861,Yes,2026-02-06,2026-02-07,0.0005,0.0005,1.0,0.0,0.0,1,Market resolved
69,1336694,43790014414374596187541101226068016505514517329479874224148614768922244886861,Yes,2026-02-07,2026-02-08,0.0005,0.0005,1.0,0.0,0.0,1,Market resolved
70,914241,31146879577921659766902896129975969018931949024710241831955702002176805724761,Yes,2025-12-17,2026-02-15,0.59,0.9995,1.0,0.4095000000000001,69.40677966101697,60,Market resolved
71,914240,40047720479707565860033948024143639869062852620710597217106299278930171253091,Yes,2025-12-17,2026-02-15,0.495,0.0005,1.0,-0.4945,-99.8989898989899,60,Market resolved
72,1345914,111368255419834803503143978971926359489073926476942643176160350483874287945497,Yes,2026-02-17,2026-02-18,0.006,0.0045,1.0,-0.0015000000000000005,-25.000000000000007,1,Market resolved
73,1345914,111368255419834803503143978971926359489073926476942643176160350483874287945497,Yes,2026-02-18,2026-02-19,0.0065,0.0005,1.0,-0.006,-92.3076923076923,1,Market resolved
74,1345914,111368255419834803503143978971926359489073926476942643176160350483874287945497,Yes,2026-02-19,2026-02-20,0.0035,0.0005,1.0,-0.003,-85.71428571428571,1,Market resolved
75,1006892,34254338241290516754163779889987574790033932358499741518448025208727830568442,Yes,2026-02-20,2026-02-21,0.24,0.25,1.0,0.010000000000000009,4.1666666666666705,1,Market resolved
76,1249612,28193180481221014942741393856832109250523811339963257781930169422323363802311,Yes,2026-02-20,2026-02-21,0.0165,0.0125,1.0,-0.004,-24.242424242424242,1,Market resolved
77,1397269,114468956885837791763133096171160084172573639956674841968893238888916122258220,Yes,2026-02-20,2026-02-21,0.645,0.68,1.0,0.03500000000000003,5.426356589147292,1,Market resolved
78,1397302,4075708620742083911866255135186815415653229606276849996846845693321760561725,Yes,2026-02-20,2026-02-21,0.335,0.335,1.0,0.0,0.0,1,Market resolved
79,1397270,33494367347551331946342435103439941845098826775268607415622273267276026227499,Yes,2026-02-20,2026-02-21,0.795,0.855,1.0,0.05999999999999994,7.547169811320748,1,Market resolved
80,1006892,34254338241290516754163779889987574790033932358499741518448025208727830568442,Yes,2026-02-21,2026-02-22,0.245,0.2,1.0,-0.044999999999999984,-18.3673469387755,1,Market resolved
81,1249612,28193180481221014942741393856832109250523811339963257781930169422323363802311,Yes,2026-02-21,2026-02-22,0.014,0.0115,1.0,-0.0025000000000000005,-17.85714285714286,1,Market resolved
82,1397269,114468956885837791763133096171160084172573639956674841968893238888916122258220,Yes,2026-02-21,2026-02-22,0.67,0.67,1.0,0.0,0.0,1,Market resolved
83,1397302,4075708620742083911866255135186815415653229606276849996846845693321760561725,Yes,2026-02-21,2026-02-22,0.42,0.335,1.0,-0.08499999999999996,-20.23809523809523,1,Market resolved
84,1397270,33494367347551331946342435103439941845098826775268607415622273267276026227499,Yes,2026-02-21,2026-02-22,0.83,0.855,1.0,0.025000000000000022,3.012048192771087,1,Market resolved
85,1006892,34254338241290516754163779889987574790033932358499741518448025208727830568442,Yes,2026-02-22,2026-02-23,0.25,0.195,1.0,-0.05499999999999999,-21.999999999999996,1,Market resolved
86,1249612,28193180481221014942741393856832109250523811339963257781930169422323363802311,Yes,2026-02-22,2026-02-23,0.0125,0.0085,1.0,-0.004,-32.0,1,Market resolved
87,1397269,114468956885837791763133096171160084172573639956674841968893238888916122258220,Yes,2026-02-22,2026-02-23,0.68,0.68,1.0,0.0,0.0,1,Market resolved
88,1397302,4075708620742083911866255135186815415653229606276849996846845693321760561725,Yes,2026-02-22,2026-02-23,0.335,0.335,1.0,0.0,0.0,1,Market resolved
89,1397270,33494367347551331946342435103439941845098826775268607415622273267276026227499,Yes,2026-02-22,2026-02-23,0.855,0.845,1.0,-0.010000000000000009,-1.1695906432748548,1,Market resolved
90,1006892,34254338241290516754163779889987574790033932358499741518448025208727830568442,Yes,2026-02-23,2026-02-24,0.2,0.185,1.0,-0.015000000000000013,-7.500000000000007,1,Market resolved
91,1249612,28193180481221014942741393856832109250523811339963257781930169422323363802311,Yes,2026-02-23,2026-02-24,0.0115,0.0035,1.0,-0.008,-69.56521739130434,1,Market resolved
92,1397269,114468956885837791763133096171160084172573639956674841968893238888916122258220,Yes,2026-02-23,2026-02-24,0.67,0.655,1.0,-0.015000000000000013,-2.2388059701492558,1,Market resolved
93,1397302,4075708620742083911866255135186815415653229606276849996846845693321760561725,Yes,2026-02-23,2026-02-24,0.335,0.315,1.0,-0.020000000000000018,-5.970149253731348,1,Market resolved
94,1397270,33494367347551331946342435103439941845098826775268607415622273267276026227499,Yes,2026-02-23,2026-02-24,0.855,0.85,1.0,-0.0050000000000000044,-0.5847953216374274,1,Market resolved
95,1006892,34254338241290516754163779889987574790033932358499741518448025208727830568442,Yes,2026-02-24,2026-02-25,0.195,0.225,1.0,0.03,15.384615384615383,1,Market resolved
96,1249612,28193180481221014942741393856832109250523811339963257781930169422323363802311,Yes,2026-02-24,2026-02-25,0.0085,0.011,1.0,0.0024999999999999988,29.411764705882337,1,Market resolved
97,1397269,114468956885837791763133096171160084172573639956674841968893238888916122258220,Yes,2026-02-24,2026-02-25,0.68,0.655,1.0,-0.025000000000000022,-3.676470588235297,1,Market resolved
98,1397302,4075708620742083911866255135186815415653229606276849996846845693321760561725,Yes,2026-02-24,2026-02-25,0.335,0.325,1.0,-0.010000000000000009,-2.985074626865674,1,Market resolved
99,1397270,33494367347551331946342435103439941845098826775268607415622273267276026227499,Yes,2026-02-24,2026-02-25,0.845,0.865,1.0,0.020000000000000018,2.3668639053254457,1,Market resolved
100,1006892,34254338241290516754163779889987574790033932358499741518448025208727830568442,Yes,2026-02-25,2026-02-26,0.185,0.215,1.0,0.03,16.216216216216218,1,Market resolved
101,1249612,28193180481221014942741393856832109250523811339963257781930169422323363802311,Yes,2026-02-25,2026-02-26,0.0075,0.0045,1.0,-0.003,-40.0,1,Market resolved
102,1397269,114468956885837791763133096171160084172573639956674841968893238888916122258220,Yes,2026-02-25,2026-02-26,0.655,0.65,1.0,-0.0050000000000000044,-0.7633587786259549,1,Market resolved
103,1397302,4075708620742083911866255135186815415653229606276849996846845693321760561725,Yes,2026-02-25,2026-02-26,0.315,0.375,1.0,0.06,19.047619047619047,1,Market resolved
104,1397270,33494367347551331946342435103439941845098826775268607415622273267276026227499,Yes,2026-02-25,2026-02-26,0.85,0.85,1.0,0.0,0.0,1,Market resolved
105,1006892,34254338241290516754163779889987574790033932358499741518448025208727830568442,Yes,2026-02-26,2026-02-27,0.225,0.17,1.0,-0.05499999999999999,-24.44444444444444,1,Market resolved
106,1249612,28193180481221014942741393856832109250523811339963257781930169422323363802311,Yes,2026-02-26,2026-02-27,0.01,0.0005,1.0,-0.0095,-95.0,1,Market resolved
107,1397269,114468956885837791763133096171160084172573639956674841968893238888916122258220,Yes,2026-02-26,2026-02-27,0.655,0.65,1.0,-0.0050000000000000044,-0.7633587786259549,1,Market resolved
108,1397302,4075708620742083911866255135186815415653229606276849996846845693321760561725,Yes,2026-02-26,2026-02-27,0.315,0.375,1.0,0.06,19.047619047619047,1,Market resolved
109,1397270,33494367347551331946342435103439941845098826775268607415622273267276026227499,Yes,2026-02-26,2026-02-27,0.845,0.855,1.0,0.010000000000000009,1.1834319526627228,1,Market resolved
110,965255,60042079399848529542876096234275904195792537400402227547324526817601859394832,Yes,2025-12-18,2026-02-28,0.365,0.9995,1.0,0.6345000000000001,173.8356164383562,72,Market resolved
111,1272946,4455752328452353825579265658578333042397216044988235154926543275789132412295,Yes,2026-01-27,2026-02-28,0.21,0.006,1.0,-0.204,-97.14285714285714,32,Market resolved
112,1299972,37737606879182009307700581384598580921532479339895103065731226400108729965163,Yes,2026-02-01,2026-02-28,0.64,0.0005,1.0,-0.6395000000000001,-99.921875,27,Market resolved
113,1299973,81924740335799129335346235217372109402691762710891660601791585751339015673521,Yes,2026-02-01,2026-02-28,0.9615,0.0005,1.0,-0.9610000000000001,-99.9479979199168,27,Market resolved
114,1299971,40113841124103828887618655623534017529960730454085803584090163252359020657147,Yes,2026-02-02,2026-02-28,0.0225,0.0005,1.0,-0.022,-97.77777777777777,26,Market resolved
115,1360500,97010453969228290782324676293758684522043820579949895211934506057149901406945,Yes,2026-02-11,2026-02-28,0.49,0.9995,1.0,0.5095000000000001,103.97959183673471,17,Market resolved
116,1360501,39087512650982267907845787155066679794937195317206655012973537564740563368627,Yes,2026-02-11,2026-02-28,0.75,0.9995,1.0,0.24950000000000006,33.26666666666667,17,Market resolved
117,1361691,81050069663019330193366374737998727827802826024397798282474905964739636124704,Yes,2026-02-15,2026-02-28,0.46,0.0025,1.0,-0.4575,-99.45652173913044,13,Market resolved
118,1370552,48428602435197964092749874104983410805066750543234785026045767268993122177407,Yes,2026-02-15,2026-02-28,0.59,0.9245,1.0,0.3345,56.6949152542373,13,Market resolved
119,1389074,84523829164693740056908231730286757120820856229812905841936362346136742466065,Yes,2026-02-17,2026-02-28,0.66,0.705,1.0,0.04499999999999993,6.818181818181807,11,Market resolved
120,1366956,35594595166216573628567638831422220908649049108144697604300071120757267685396,Yes,2026-02-17,2026-02-28,0.04,0.0005,1.0,-0.0395,-98.75,11,Market resolved
121,1373773,103409257250540923722205767855679918830848782358097584223973188841883210719495,Yes,2026-02-19,2026-02-28,0.085,0.04,1.0,-0.045000000000000005,-52.94117647058824,9,Market resolved
122,1397320,11623731830207362804643253655256662294997751723514961604556899787981865327543,Yes,2026-02-19,2026-02-28,0.465,0.115,1.0,-0.35000000000000003,-75.26881720430107,9,Market resolved
123,1373733,36376339117862689845377387823864720419430648533831552033324520233712724032564,Yes,2026-02-19,2026-02-28,0.215,0.11,1.0,-0.105,-48.837209302325576,9,Market resolved
124,1397321,105324241326219768916032211985257861542894751111199030829174640536889028367311,Yes,2026-02-19,2026-02-28,0.5,0.22,1.0,-0.28,-56.00000000000001,9,Market resolved
125,1006892,34254338241290516754163779889987574790033932358499741518448025208727830568442,Yes,2026-02-27,2026-02-28,0.215,0.2,1.0,-0.014999999999999986,-6.9767441860465045,1,Market resolved
126,1249612,28193180481221014942741393856832109250523811339963257781930169422323363802311,Yes,2026-02-27,2026-02-28,0.0005,0.0005,1.0,0.0,0.0,1,Market resolved
127,1397269,114468956885837791763133096171160084172573639956674841968893238888916122258220,Yes,2026-02-27,2026-02-28,0.65,0.63,1.0,-0.020000000000000018,-3.0769230769230793,1,Market resolved
